label,dark_pixel_count,avg_x,avg_y,bbox_width,bbox_height,intersection_count,loop_count,corner_count,symmetry_metric,writing_angle,writing_magnitude,q1_angle,q2_angle,q3_angle,q4_angle,q1_magnitude,q2_magnitude,q3_magnitude,q4_magnitude
4,66,14.257575757575758,14.409090909090908,15,20,30,0,10,89.79591836734694,-175.0,3216128010.365942,-135.0,23.0,135.0,169.0,690532762.1796746,241066211.05223775,257730752.6665258,483593925.0514846
9,68,13.514705882352942,14.411764705882353,14,20,24,0,11,86.73469387755102,-135.0,5185353600.000001,-135.0,71.0,45.0,45.0,467704444.8602782,299036972.425185,902028883.1927227,694854810.9786723
9,55,13.8,13.727272727272727,7,20,22,0,5,91.58163265306123,5.0,2695649957.524708,45.0,71.0,135.0,135.0,35857054.43178648,96513970.42956918,27038791.238428775,154099428.52646014
2,99,13.616161616161616,14.313131313131313,14,20,35,3,16,83.92857142857143,-135.0,5964613199.999999,-135.0,19.0,-135.0,169.0,752397646.1077068,387473858.39844334,1144110691.2815294,374140085.83204174
9,52,13.961538461538462,14.461538461538462,14,20,33,0,7,89.28571428571429,-155.0,2509454021.543583,45.0,45.0,-45.0,45.0,422662500.0000001,310245329.9100388,215389389.53853965,519677519.0614277
2,76,14.118421052631579,14.263157894736842,12,20,32,1,10,88.77551020408163,-135.0,3117038400.0,-135.0,19.0,-135.0,135.0,417854798.52137667,518510848.6120502,427609141.9371128,227899289.28809613
8,100,13.74,13.88,20,18,31,2,15,80.61224489795919,109.0,5967976326.1839485,-45.0,45.0,135.0,135.0,842843106.6108967,515181400.4978493,399051468.2768311,647071864.1165127
7,63,13.984126984126984,14.19047619047619,14,20,21,0,10,88.01020408163265,35.0,5055041500.531429,-71.0,31.0,-135.0,45.0,445119148.6110213,374056848.46787333,1031348906.0668597,414814349.74162537
5,61,13.78688524590164,13.557377049180328,18,18,19,0,8,88.5204081632653,-99.0,2266857643.273493,-135.0,81.0,-45.0,45.0,487836982.2633949,483975526.189781,519547206.23371154,396685958.0369893
6,75,13.666666666666666,13.853333333333333,12,20,27,1,9,87.5,29.0,2858766891.5606337,45.0,45.0,135.0,67.0,220672140.80259678,965949454.798854,196100707.9570281,325182573.2990196
4,51,14.27450980392157,14.529411764705882,10,19,27,0,7,92.09183673469387,19.0,4727089539.760971,-135.0,135.0,135.0,-161.0,324221980.7612077,128868484.11032706,362874794.491701,535422203.83858204
4,85,13.08235294117647,14.235294117647058,19,20,31,0,12,82.90816326530613,37.0,7225414857.663843,45.0,45.0,135.0,71.0,895246463.2919313,959602683.7529119,597252050.7567486,312068283.0422752
1,55,13.89090909090909,13.290909090909091,6,20,20,0,3,93.11224489795919,161.0,1153926933.699443,-45.0,45.0,175.0,135.0,37209126.291850366,307544290.3305663,141017034.26468086,202475030.02332938
7,68,13.882352941176471,13.75,18,20,22,0,10,84.6938775510204,-135.0,15384915000.000002,-109.0,45.0,-135.0,45.0,209567495.6882525,771051916.4439963,2509623428.7199616,206932514.99310356
0,93,13.924731182795698,14.24731182795699,17,20,35,1,12,82.39795918367348,45.0,4624578000.000001,-135.0,-45.0,-71.0,-135.0,548396349.5666678,609321219.3598325,472829156.6118889,1224746491.5329833
3,99,14.070707070707071,14.515151515151516,19,20,24,0,13,81.88775510204081,85.0,3505232077.2637997,-45.0,45.0,-71.0,135.0,18983708.195523433,801138922.3709689,1134863019.703783,244848836.1497294
8,124,14.46774193548387,14.008064516129032,18,20,27,2,8,77.04081632653062,-135.0,5462100000.000001,-45.0,79.0,45.0,175.0,85881302.98863605,695533417.562951,241271767.92970067,63494372.372413084
5,35,13.457142857142857,14.228571428571428,17,13,14,0,4,94.13265306122449,85.0,1734354295.963757,45.0,71.0,-71.0,135.0,97989107.77811466,228769317.259017,319414277.16813636,244081354.76971486
0,107,13.88785046728972,13.906542056074766,18,20,39,1,15,81.88775510204081,135.0,4332005044.695889,-135.0,135.0,135.0,45.0,511692676.02643526,681859829.9492809,687561966.1765767,1219111717.7283292
4,88,13.647727272727273,14.704545454545455,19,20,33,0,13,84.6938775510204,-151.0,6155330406.852367,45.0,31.0,135.0,45.0,924828478.8133931,753370058.3830849,631812265.3115512,511860062.4715778
1,39,14.41025641025641,13.846153846153847,6,19,19,0,6,92.09183673469387,19.0,5616551747.816369,-179.0,19.0,19.0,45.0,0.0,308830808.8943754,55478481.869699106,62916861.98899644
1,53,13.641509433962264,14.377358490566039,14,20,20,0,7,88.01020408163265,-135.0,5666018400.000001,-45.0,45.0,-161.0,135.0,6830895.116371616,1105088070.4240267,989301960.9433945,54803529.25755973
9,34,13.882352941176471,14.323529411764707,10,19,23,0,4,92.85714285714286,-3.0,2167082735.5948663,19.0,45.0,135.0,161.0,190398637.2252449,197828565.63447145,32981166.390710466,503741697.2767273
8,86,13.918604651162791,14.395348837209303,17,20,32,1,12,85.20408163265306,45.0,5884502400.000003,-135.0,-101.0,45.0,135.0,257828239.90787956,689507133.4159406,751379804.0055118,210517399.68164805
8,194,13.891752577319588,14.092783505154639,16,20,29,2,9,84.6938775510204,-45.0,2842737846.7970867,-135.0,83.0,-45.0,45.0,203404512.04881787,435278612.6619133,308029791.2257756,315460648.53188604
0,87,14.241379310344827,13.873563218390805,18,16,28,1,12,85.45918367346938,-135.0,4107499200.000001,-135.0,135.0,-79.0,67.0,418925317.1254083,552699342.7399622,420795459.546268,633776800.637449
7,49,13.83673469387755,13.387755102040817,12,20,31,0,6,90.05102040816327,19.0,5860957028.9409685,11.0,9.0,-135.0,-169.0,295571152.68273115,229388043.15962642,167771052.57347485,383867759.4324907
7,103,14.669902912621358,13.62135922330097,18,20,22,0,13,81.37755102040816,-135.0,12016620000.000002,-71.0,79.0,-135.0,-135.0,584766016.5490367,521556754.37806165,1197514227.3158414,337526889.18132937
1,35,13.4,13.542857142857143,3,20,20,0,6,97.1938775510204,5.0,4664725795.511835,5.0,5.0,175.0,175.0,120681774.83150755,91101714.59843224,80948983.6959692,262331110.11774832
2,108,14.453703703703704,14.00925925925926,19,19,29,1,13,81.63265306122449,45.0,5764336200.000001,-101.0,31.0,-101.0,-45.0,395220942.67175406,581086713.6895143,871748152.8259206,843898532.8675729
0,215,14.023255813953488,13.82325581395349,20,17,27,1,9,87.5,-3.0,1854763435.6429937,9.0,135.0,-45.0,-135.0,270132587.90010977,154516223.23696354,586061464.7892635,438744524.25209105
2,94,13.97872340425532,14.063829787234043,14,20,31,1,13,85.20408163265306,-135.0,3623193000.0000005,-135.0,19.0,-135.0,135.0,452863304.2242192,485322963.326023,574586092.2934129,442492234.1336341
8,97,14.391752577319588,13.938144329896907,11,20,29,2,11,83.41836734693877,-135.0,3284542800.0000005,-45.0,135.0,-135.0,45.0,33411607.292694435,356391901.52459496,434585776.3384195,592039982.1631097
1,46,13.630434782608695,14.478260869565217,12,20,20,0,8,89.28571428571429,35.0,4319780627.947121,-179.0,45.0,-161.0,135.0,0.0,813855691.0021551,476931677.1314231,30501308.997621406
8,81,13.592592592592593,13.925925925925926,16,20,35,1,14,86.4795918367347,45.0,4733820000.000002,135.0,45.0,-45.0,109.0,410254178.6664263,729227214.9056534,408981483.68258494,448505517.49758947
7,67,14.626865671641792,13.611940298507463,12,20,21,0,8,87.5,-135.0,6270490800.000001,-45.0,79.0,-135.0,45.0,119517640.48506652,378838607.8880359,941644365.9323685,654484883.2682542
3,71,13.816901408450704,14.830985915492958,14,20,24,0,8,89.54081632653062,135.0,2322404561.646101,-79.0,135.0,-45.0,45.0,103511405.27734813,412206865.3339511,524110083.83824956,696713427.7976365
7,71,13.577464788732394,14.450704225352112,16,20,20,0,9,87.5,-135.0,13020097292.935574,-45.0,81.0,-135.0,45.0,518181340.37616396,541307388.766863,2072412650.5198803,436577850.00000006
4,74,13.391891891891891,14.243243243243244,12,18,28,0,11,90.3061224489796,19.0,4314638887.090705,19.0,19.0,-45.0,135.0,573386452.0220747,434351332.04039615,442868501.20299655,305772024.9917302
9,65,14.169230769230769,13.738461538461538,12,20,27,1,11,88.5204081632653,37.0,4894619136.011722,-135.0,79.0,-135.0,45.0,400698910.91306543,363577438.1796286,830898530.1428854,198182908.16173124
3,30,13.266666666666667,13.566666666666666,11,20,19,0,4,93.36734693877551,-45.0,766933857.1597912,-71.0,-45.0,5.0,45.0,210201276.37576205,163822199.53880548,74908800.0,187519902.62213498
9,66,14.287878787878787,14.303030303030303,13,20,28,1,12,87.75510204081633,-135.0,4278645000.0000005,45.0,135.0,-161.0,-135.0,302496300.0,378875845.77056336,393738739.2817662,292608305.88119125
7,177,14.19774011299435,14.40677966101695,20,20,23,0,9,84.94897959183673,85.0,2611748576.475991,-71.0,135.0,45.0,135.0,428886503.8163253,60769504.50261313,178033750.72471154,270929768.210595
4,85,13.470588235294118,13.541176470588235,14,20,30,0,11,85.96938775510205,37.0,7094784678.563014,-135.0,31.0,135.0,-135.0,747953686.4899293,1176111871.0472157,510632372.9438696,194113943.02598095
5,91,14.186813186813186,13.615384615384615,18,19,21,1,6,82.90816326530613,71.0,2877745993.2000313,-135.0,71.0,-71.0,45.0,266337293.82448786,180393557.77381536,900002461.2648381,119053665.41699228
6,74,14.175675675675675,14.04054054054054,14,20,23,1,8,88.26530612244898,-135.0,8531800200.0,45.0,45.0,135.0,71.0,206932514.99310362,1991959021.635313,261449245.5667478,393195460.71620035
1,80,13.9375,13.5875,5,19,19,0,5,95.91836734693877,5.0,3487077587.9047036,5.0,45.0,175.0,45.0,154423435.06458288,138720827.50723732,141017034.26468086,94418782.521712
7,85,13.729411764705882,13.2,16,20,22,0,8,84.43877551020408,-135.0,10068471000.000002,-135.0,71.0,-135.0,45.0,202301665.06349182,406776672.24281526,1760883234.9052958,239758505.92208678
9,98,14.46938775510204,13.816326530612244,15,20,27,1,11,87.24489795918367,71.0,2770478635.326148,45.0,135.0,-45.0,169.0,1041836413.0610675,457825952.4651581,214456576.04148394,461402779.08030343
7,80,13.85,14.0875,16,20,20,0,8,83.16326530612244,-135.0,6306904800.000001,-45.0,81.0,-135.0,45.0,610716652.8088846,568541370.0358939,705091612.1800592,263611349.99999997
2,61,14.59016393442623,13.852459016393443,15,20,28,0,8,86.98979591836735,-135.0,5593190400.0,-109.0,31.0,-135.0,59.0,149482261.8789567,474374745.54314387,486009288.9846174,444328719.53142357
5,57,14.140350877192983,14.421052631578947,19,14,16,0,6,91.58163265306123,85.0,2453205994.7531643,45.0,-79.0,-71.0,45.0,58524067.92620166,352989211.7938956,641676514.2307291,314086413.76997936
5,119,13.949579831932773,14.38655462184874,18,20,31,0,15,83.92857142857143,71.0,4870767076.160936,31.0,67.0,-45.0,45.0,836124296.1829283,955765011.859039,526388287.7079057,886793312.129264
4,79,13.784810126582279,14.316455696202532,16,20,28,0,10,86.4795918367347,-135.0,5287312800.000001,-135.0,45.0,-135.0,45.0,318060162.30999213,1507992498.2371182,963562638.8815671,68062050.83433247
8,115,13.965217391304348,14.139130434782608,20,20,36,2,14,85.45918367346938,135.0,5354427433.27888,45.0,121.0,-45.0,135.0,734297657.0824957,435340343.1631929,647234557.5238594,449936609.23166096
5,42,14.428571428571429,14.30952380952381,18,16,16,0,5,90.3061224489796,61.0,2691382674.0267677,45.0,59.0,81.0,-179.0,52269259.5670591,827314758.442511,218217220.1695307,0.0
3,90,14.488888888888889,13.355555555555556,17,20,25,0,15,85.71428571428571,-109.0,3685470085.844859,-101.0,81.0,-45.0,135.0,413867138.3071604,578006775.604899,612899196.237267,737495881.3254728
0,68,13.941176470588236,14.75,19,12,22,0,10,90.81632653061224,-135.0,3619551599.9999995,45.0,45.0,-45.0,67.0,496107317.61027604,235108257.61754724,477249179.85750824,603173011.0247837
1,32,13.625,14.3125,6,20,20,0,5,92.85714285714286,19.0,4651049216.029043,-179.0,45.0,19.0,135.0,0.0,182286126.60066223,316386346.5329629,42664254.11399302
9,98,14.448979591836734,14.316326530612244,16,20,31,1,12,83.6734693877551,-135.0,5312802600.000001,45.0,135.0,-79.0,45.0,695767500.0000002,407289922.3682675,543311124.6834257,406552047.35540855
4,97,14.649484536082474,14.144329896907216,13,19,26,0,4,88.5204081632653,3.0,3206087384.811191,19.0,19.0,135.0,169.0,334107982.0398563,282931483.4257264,33588215.467125066,591493664.8958285
0,84,13.333333333333334,14.702380952380953,20,16,27,0,10,82.6530612244898,-151.0,4104837276.5492973,45.0,45.0,-101.0,-135.0,413314594.9245647,534815549.75442845,470286910.3370489,613820300.7878165
7,80,14.6875,13.5625,18,20,20,0,8,84.6938775510204,87.0,3569937824.989283,-79.0,101.0,-179.0,-161.0,718422464.1524409,287467826.9264341,0.0,563721145.254532
2,98,13.857142857142858,13.66326530612245,16,19,36,0,17,83.6734693877551,-119.0,4050809172.405744,-135.0,71.0,-135.0,157.0,261673372.59224594,451921989.7571778,1308049058.356566,177069513.4190029
5,91,13.934065934065934,13.659340659340659,18,20,27,0,14,89.03061224489795,85.0,5355741893.557053,-71.0,79.0,-45.0,-109.0,865386003.9537423,914541658.3104953,530159760.37842107,530193177.26317966
3,76,13.710526315789474,13.947368421052632,12,20,23,0,10,87.75510204081633,19.0,2691357058.6018505,-45.0,45.0,-135.0,175.0,246097374.05092108,645508692.3249121,425994659.37388176,177293459.54903668
8,113,14.11504424778761,13.867256637168142,13,20,32,2,9,88.5204081632653,-5.0,2404792387.528703,-109.0,45.0,-79.0,45.0,360370816.933524,254388113.39998618,135368822.61355406,669707677.4656135
5,73,14.67123287671233,14.10958904109589,18,19,20,0,11,85.45918367346938,135.0,3468661846.107553,-135.0,71.0,-71.0,135.0,310623480.25740075,761498890.9040546,606445952.1860743,555801352.1091424
6,40,13.85,14.5,8,19,27,0,6,92.3469387755102,29.0,1732783625.4096954,19.0,45.0,135.0,45.0,132294788.81120932,287190593.4056693,229158967.32739872,367198900.0525726
6,63,14.285714285714286,13.841269841269842,12,20,23,1,9,92.09183673469387,-135.0,5097960000.000001,45.0,45.0,-45.0,71.0,22238550.000000007,1243041916.4277875,517206335.4967387,307199913.56264025
4,115,13.834782608695653,13.547826086956523,17,20,25,1,8,89.03061224489795,-3.0,2490979982.043138,45.0,45.0,-85.0,135.0,426566375.0830163,154342881.77008408,57157358.41161339,438760302.95383704
1,52,13.788461538461538,14.365384615384615,14,20,20,0,7,88.26530612244898,35.0,5459176267.6067295,-45.0,45.0,-161.0,135.0,6830895.116371616,1183948290.4193778,1072553661.4980695,54803529.25755973
2,97,13.587628865979381,14.309278350515465,20,18,23,0,8,85.96938775510205,75.0,5344763384.333207,-71.0,99.0,-135.0,71.0,422512182.4187143,239899517.2279084,334819165.56590855,846181106.8707316
8,95,13.894736842105264,14.147368421052631,17,20,32,2,13,87.5,-135.0,6645555000.000001,-135.0,45.0,-135.0,135.0,261736596.02178913,1117189446.698951,1307813399.1587014,387187390.1849786
4,65,14.046153846153846,13.553846153846154,17,19,30,0,8,88.01020408163265,19.0,4398208565.764105,19.0,19.0,-45.0,161.0,737023945.7448171,394622696.64865667,330539228.92987293,286543900.2916856
6,73,13.575342465753424,14.808219178082192,14,20,25,1,9,88.5204081632653,35.0,4635719464.678511,-45.0,45.0,-135.0,67.0,10311367.674557421,681813831.9969723,860561124.2461803,477939315.75496227
6,91,14.208791208791208,14.285714285714286,13,20,32,1,12,88.01020408163265,-135.0,5108884200.000001,-135.0,45.0,135.0,45.0,606276347.6043214,618805460.7029363,540746718.3636671,929452350.9685463
0,81,13.37037037037037,13.901234567901234,20,16,28,1,12,84.94897959183673,-135.0,6041082600.0,45.0,135.0,-45.0,-135.0,755347162.3597732,443930548.9461465,743625478.2218301,572703167.5648891
6,32,13.625,13.25,8,19,22,0,4,93.36734693877551,29.0,1589222108.0704496,45.0,45.0,135.0,99.0,79236403.6824423,403534249.0900883,260126220.61644995,84824567.50781766
6,86,13.63953488372093,13.976744186046512,18,20,31,1,15,86.73469387755102,-135.0,11426713200.000002,-135.0,45.0,-135.0,67.0,362485811.7692337,1050063230.4887513,823499267.1932645,671694229.8428524
2,65,13.661538461538461,14.6,13,19,22,1,10,89.03061224489795,5.0,2743150721.377489,-45.0,9.0,135.0,-71.0,87613699.86372901,400437946.48119223,550757616.8331786,190417489.78287885
8,83,13.590361445783133,14.289156626506024,15,20,32,1,12,83.41836734693877,-135.0,3939994800.000001,-135.0,-135.0,-135.0,45.0,217532035.66782674,419803697.9325083,851768089.9945886,249534753.74670777
8,76,14.302631578947368,13.18421052631579,10,20,32,2,11,89.79591836734694,5.0,3857582856.4275455,-135.0,45.0,135.0,135.0,237343361.63269377,518316501.59719515,326430616.85785884,662620271.0580297
8,73,14.246575342465754,13.917808219178083,14,20,31,1,10,86.98979591836735,-135.0,6867680400.000001,-135.0,-135.0,-135.0,135.0,237745024.1719786,528034625.47896504,592105236.255127,206885107.5879591
0,101,13.712871287128714,13.524752475247524,16,20,38,1,14,95.66326530612244,29.0,2836303069.4625974,-135.0,135.0,-45.0,45.0,657225827.8187897,914134437.427181,913979722.6830187,738714710.7458489
8,97,14.144329896907216,14.11340206185567,17,20,31,2,12,80.35714285714286,-135.0,6135759000.0,-135.0,71.0,-135.0,45.0,233630118.85659182,600176422.2654134,1094141819.2954686,313471422.28810245
2,107,14.401869158878505,13.626168224299066,19,19,33,1,14,78.31632653061224,45.0,5239974600.000002,-45.0,31.0,-109.0,-135.0,213523714.61235613,593895532.2898766,691382849.6710749,359133806.5881003
4,77,13.779220779220779,14.662337662337663,15,20,29,0,11,88.01020408163265,37.0,8705719886.987991,-135.0,45.0,45.0,135.0,474762754.6582745,851033019.8588897,1014293158.5768054,172636200.66967154
4,59,13.76271186440678,14.610169491525424,14,19,27,0,9,92.09183673469387,29.0,3121416190.1389427,31.0,45.0,-135.0,45.0,419635696.4079017,509014906.75692195,149714124.09031093,417367059.9052443
3,84,14.428571428571429,13.773809523809524,16,20,22,0,13,83.6734693877551,99.0,2858378408.107602,-45.0,45.0,-71.0,135.0,304405405.2982225,722722927.0420238,711532275.2569783,516423837.5870919
7,34,13.088235294117647,14.176470588235293,19,12,15,0,2,92.85714285714286,-101.0,3138649390.2736597,-109.0,45.0,-45.0,71.0,212508862.3303008,141219123.13466203,313623300.8898362,119657492.77189678
8,98,13.642857142857142,14.153061224489797,20,18,29,2,13,82.6530612244898,45.0,4595446800.0,45.0,81.0,45.0,135.0,588802831.3791871,606060300.0109295,623248050.0416466,428504564.4078203
3,83,13.74698795180723,13.951807228915662,15,20,21,0,10,82.39795918367348,-79.0,2154975204.57729,-71.0,45.0,-45.0,135.0,341201006.4044942,30609828.24260493,189328520.5489936,554844243.2334986
1,47,14.446808510638299,13.76595744680851,14,20,20,0,7,89.03061224489795,35.0,5862181510.561102,-179.0,31.0,-135.0,135.0,0.0,972664213.0008236,1153097083.3418236,12912367.674557423
2,87,13.862068965517242,13.620689655172415,16,20,31,1,13,87.5,-109.0,3794441030.076746,-135.0,135.0,-135.0,71.0,489389183.99057686,496078512.4065303,600195669.5418198,517443870.58862317
3,73,13.712328767123287,13.931506849315069,15,20,25,0,12,86.4795918367347,71.0,2594211804.790344,-45.0,45.0,-45.0,135.0,187691543.7674777,404946152.24463844,497437307.1168395,557996385.5760568
0,118,14.194915254237289,14.169491525423728,16,20,33,1,12,83.6734693877551,45.0,3299108400.000001,-135.0,-19.0,-45.0,45.0,491095612.51814854,329484161.7280626,728003767.0722712,1133246169.56254
6,73,13.561643835616438,14.315068493150685,14,20,29,1,10,85.96938775510205,35.0,4689036652.553295,-135.0,45.0,135.0,135.0,147629714.9931036,1319380302.4816327,502260764.16796434,376499620.6329714
