dark_pixel_count,avg_x,avg_y,bbox_width,bbox_height,intersection_count,loop_count,corner_count,symmetry_metric,writing_angle_global,writing_angle_tl,writing_angle_tr,writing_angle_bl,writing_angle_br,writing_magnitude_global,writing_magnitude_tl,writing_magnitude_tr,writing_magnitude_bl,writing_magnitude_br,label
630,13.37936507936508,13.395238095238096,28,28,30,0,23,0.09183673469387756,3.0,9.0,83.0,169.0,169.0,253.44930647941888,219.998922675589,334.48645182277977,228.9531385365093,230.35871288279745,8
638,13.300940438871473,13.322884012539184,28,28,20,0,5,0.09183673469387756,177.0,9.0,109.0,169.0,169.0,179.13241768538634,160.26661243130985,173.6748830792298,181.20160483598968,201.38657039501604,1
665,13.360902255639099,13.466165413533835,28,28,26,0,17,0.1556122448979592,3.0,9.0,135.0,169.0,83.0,221.91940577989675,190.893754278039,254.37294136408087,185.64356635846485,256.7673611190022,6
627,13.274322169059012,13.37799043062201,28,28,24,0,12,0.2627551020408163,87.0,-135.0,109.0,171.0,83.0,234.2207760561231,266.08336375263656,183.47665185833083,204.92355940419696,282.39952920932814,2
641,13.46801872074883,13.480499219968799,28,28,28,0,20,0.14540816326530612,11.0,9.0,97.0,-45.0,169.0,273.7210760579495,224.28092933624404,317.648544731554,329.6401196200042,223.31471054399574,5
598,13.342809364548495,13.209030100334449,28,28,24,0,18,0.22448979591836735,87.0,45.0,79.0,109.0,45.0,274.4238632310936,301.87653686678556,270.2587978037484,301.81106134998413,223.74905690385626,3
681,13.474302496328928,13.408223201174742,28,28,24,0,14,0.14540816326530612,3.0,-81.0,9.0,135.0,45.0,213.04777098855376,219.15441648491685,216.99881529297517,231.79003367079846,184.24781850552452,7
654,13.408256880733944,13.392966360856269,28,28,24,0,10,0.19387755102040816,3.0,9.0,9.0,-45.0,171.0,208.5583748044862,288.56982963422945,201.38657039501598,178.80640512473636,165.47069406396292,4
661,13.393343419062028,13.491679273827534,28,28,32,0,17,0.16581632653061223,3.0,9.0,9.0,169.0,19.0,222.60587673858947,191.7745402622844,234.9072470148158,242.19663702344056,221.545082653817,0
639,13.502347417840376,13.369327073552425,28,28,19,0,16,0.23214285714285715,87.0,-169.0,81.0,-71.0,71.0,255.20098946189404,214.74646798483832,265.00152581382923,327.52306499281246,213.53289905609614,5
612,13.392156862745098,13.449346405228757,28,28,29,0,23,0.1683673469387755,87.0,45.0,81.0,135.0,-169.0,231.92232246106514,229.13805988371033,263.76299039970627,231.4614799641491,203.32675959669479,9
633,13.246445497630331,13.502369668246445,28,28,26,0,9,0.18112244897959184,3.0,-135.0,135.0,169.0,169.0,221.10323768307015,181.24771112291072,260.33205903656676,190.97840712970986,251.85477344309328,6
700,13.47,13.40857142857143,28,28,20,0,8,0.09693877551020408,-3.0,9.0,-45.0,-45.0,45.0,178.97949068916375,194.6098754839096,175.29360264460425,177.54368318156457,168.4708014465767,1
673,13.426448736998514,13.441307578008916,28,28,21,0,10,0.13520408163265307,3.0,71.0,9.0,135.0,45.0,215.77722389738273,255.46205526824414,217.6301762645611,211.60428815544012,178.4123759012856,7
659,13.41578148710167,13.4597875569044,28,28,23,0,24,0.17091836734693877,87.0,-109.0,81.0,-81.0,79.0,306.0477479679705,290.98850901601895,348.974789837847,306.28221859568754,277.94547442232846,3
576,13.258680555555555,13.477430555555555,28,28,27,0,27,0.1326530612244898,3.0,-135.0,7.0,-79.0,169.0,246.58752590164548,228.92895200746048,249.5563198480353,257.7192198755495,250.1456118755366,8
609,13.351395730706075,13.308702791461412,28,28,26,0,23,0.1760204081632653,87.0,-101.0,81.0,-81.0,79.0,297.57435645754293,267.5131246279735,293.8200175538036,345.01632768966203,283.9479559587326,5
659,13.458270106221548,13.4597875569044,28,28,26,0,14,0.16581632653061223,3.0,9.0,9.0,-45.0,45.0,210.8001950486831,245.78199909071918,193.1098217926027,221.72596665818148,182.58299265322898,9
726,13.442148760330578,13.440771349862258,28,28,20,0,2,0.07142857142857142,3.0,9.0,9.0,-45.0,45.0,164.03488655636372,161.0166392769633,170.79344157068357,165.63546622495156,158.6939991528565,1
580,13.379310344827585,13.258620689655173,28,28,30,0,24,0.09183673469387756,85.0,-81.0,11.0,-79.0,81.0,253.02100675182058,199.93262299063022,276.3025683279052,246.0654371257754,289.7833985629716,0
665,13.427067669172933,13.368421052631579,28,28,26,0,20,0.16581632653061223,3.0,-135.0,71.0,-45.0,169.0,237.1284227651364,209.27281215331337,271.7951312886285,207.04691814540186,260.3988294732019,6
661,13.40393343419062,13.393343419062028,28,28,20,0,5,0.06887755102040816,3.0,9.0,9.0,135.0,169.0,176.72941015220346,160.26661243130985,182.11640384263177,171.42480254226942,193.1098217926027,1
649,13.442218798151002,13.40677966101695,28,28,23,0,19,0.13520408163265307,-3.0,-71.0,79.0,-71.0,171.0,272.0690337669253,338.4066717107208,243.815356588815,289.0091851882693,217.04492157989628,3
628,13.512738853503185,13.382165605095542,28,28,21,0,8,0.1683673469387755,87.0,-135.0,9.0,-71.0,81.0,218.49773559869382,243.76698353071743,187.3204854752848,228.10863234583712,214.79484104293596,2
704,13.410511363636363,13.431818181818182,28,28,28,0,18,0.10204081632653061,3.0,-169.0,9.0,-45.0,45.0,234.93452310820334,262.30904299532045,240.67239680308484,241.46930989199137,195.2873427424166,4
613,13.515497553017944,13.275693311582382,28,28,20,0,15,0.2066326530612245,87.0,-79.0,135.0,-81.0,171.0,246.67998657524595,266.22217881291647,180.4251246901108,297.75733990044836,242.31530289750816,3
562,13.133451957295375,13.355871886120996,28,28,26,0,12,0.12244897959183673,3.0,9.0,7.0,169.0,169.0,237.6563631841857,242.31530289750816,223.70295061693517,229.80069145469002,254.80650776760942,9
629,13.373608903020667,13.386327503974563,28,28,26,0,7,0.18622448979591838,3.0,9.0,9.0,-45.0,171.0,216.67998275017572,298.667321607922,210.29467996901525,187.7145146987356,170.04341472503006,4
727,13.500687757909215,13.478679504814306,28,28,20,0,4,0.04846938775510204,3.0,9.0,9.0,135.0,169.0,169.84929468856038,171.42480254226942,173.1621879817114,171.42480254226942,163.3853856879912,1
600,13.403333333333334,13.441666666666666,28,28,26,1,25,0.2193877551020408,-85.0,135.0,81.0,-71.0,169.0,292.79655588106993,290.39135296184065,305.37145693188194,333.97680345277,241.44661017778716,5
643,13.325038880248833,13.326594090202176,28,28,33,0,20,0.21683673469387754,-3.0,9.0,135.0,149.0,161.0,251.1387596198365,241.54108952280586,247.93533351148426,215.59097417551047,299.48764126954535,6
621,13.412238325281804,13.249597423510467,28,28,27,0,19,0.125,3.0,19.0,135.0,169.0,-101.0,236.9024225996486,196.93024883683987,249.8052298971931,231.81266028718326,269.06155137737807,6
675,13.502222222222223,13.388148148148149,28,28,22,0,14,0.1913265306122449,-175.0,19.0,81.0,135.0,45.0,222.29970415310854,196.97862189493745,286.92387681229764,232.276982326604,173.01933557859508,5
670,13.374626865671642,13.461194029850747,28,28,21,0,15,0.12755102040816327,-177.0,-101.0,9.0,135.0,45.0,220.42407034618077,284.2976494669223,242.94666386909404,176.9082848671422,177.5436831815646,7
690,13.347826086956522,13.52463768115942,28,28,20,0,8,0.17857142857142858,-177.0,-135.0,9.0,169.0,45.0,180.71485745718755,173.14782794601047,179.8081237542259,191.6097681012958,178.29371002721805,1
630,13.342857142857143,13.484126984126984,28,28,29,0,20,0.1836734693877551,-175.0,7.0,9.0,-71.0,-169.0,242.06184992400463,271.0743001662033,224.45297746258862,266.03725746571547,206.68286460151126,8
664,13.302710843373495,13.403614457831326,28,28,24,0,19,0.1377551020408163,-3.0,-135.0,7.0,135.0,83.0,262.27409157641847,294.7720682053618,209.4720935362153,212.24195324103903,332.61025132305787,2
664,13.301204819277109,13.399096385542169,28,28,25,0,13,0.1377551020408163,3.0,9.0,9.0,-45.0,171.0,199.97179735945912,231.90713963220202,230.4070859408951,167.52954913970925,170.04341472503006,9
666,13.472972972972974,13.384384384384385,28,28,28,0,20,0.14285714285714285,85.0,-71.0,135.0,109.0,171.0,253.836803144936,324.97499449008404,214.09092048420356,259.23637602556016,217.04492157989628,3
570,13.26842105263158,13.487719298245613,28,28,35,0,25,0.1989795918367347,87.0,19.0,-19.0,169.0,-135.0,253.30097413683444,214.41869423452093,247.20949319487963,307.24765743160384,244.32805168633337,0
673,13.427934621099554,13.426448736998514,28,28,20,0,15,0.16071428571428573,-3.0,71.0,169.0,135.0,-109.0,234.38082995952084,294.66452374447573,243.86450960324464,195.25332972001988,203.74095677034296,7
653,13.390505359877489,13.352220520673812,28,28,20,0,3,0.058673469387755105,3.0,-135.0,9.0,161.0,169.0,180.47463113379675,174.54357579895077,171.54346841633696,194.6098754839096,181.20160483598968,1
701,13.489300998573466,13.470756062767475,28,28,30,0,19,0.1096938775510204,3.0,19.0,9.0,-45.0,-169.0,219.73337643756108,245.60690423686606,245.2330241996276,197.08115716164414,191.01242015210656,4
610,13.291803278688525,13.277049180327868,28,28,20,0,12,0.14285714285714285,87.0,19.0,9.0,-79.0,81.0,223.1402537680669,215.59402090301904,188.91806523911902,223.70295061693517,264.3459783131945,2
654,13.405198776758409,13.32262996941896,28,28,26,0,15,0.1326530612244898,3.0,-71.0,9.0,-45.0,45.0,221.83318672764145,225.20300430824207,204.3866777776298,227.67005674812924,230.0730080765647,9
589,13.470288624787775,13.229202037351444,28,28,23,0,22,0.21683673469387754,87.0,45.0,135.0,-81.0,83.0,277.541946191028,272.3853951674728,259.3316353269109,296.7528788479561,281.69787542177227,3
637,13.427001569858712,13.519623233908948,28,28,25,0,25,0.14540816326530612,87.0,-79.0,99.0,-81.0,71.0,266.6538255866042,322.7944268127616,261.4403502755995,271.71196525180227,210.66856000625367,2
595,13.436974789915967,13.514285714285714,28,28,28,0,9,0.1760204081632653,3.0,19.0,7.0,-45.0,171.0,219.97271747512193,250.33053322273756,274.7564083496772,174.3644436022612,180.43948472581178,4
733,13.493860845839018,13.470668485675308,28,28,20,0,3,0.02806122448979592,3.0,-135.0,9.0,135.0,45.0,162.29951978833995,151.98986382889655,161.76666612261675,172.92485623357632,162.5166929682702,1
623,13.391653290529694,13.356340288924558,28,28,21,0,21,0.21683673469387754,87.0,-101.0,81.0,-71.0,79.0,281.6052380335437,224.4990837495097,314.59023779749475,345.016327689662,242.31530289750816,5
589,13.368421052631579,13.308998302207131,28,28,24,0,24,0.09948979591836735,85.0,19.0,83.0,169.0,71.0,226.88395138590596,223.74905690385626,212.56668026384784,249.76946506712156,221.45060330879826,0
609,13.261083743842365,13.39080459770115,28,28,22,0,14,0.11989795918367346,87.0,-135.0,135.0,-81.0,83.0,220.88279822417306,191.82064654920552,250.35323293694177,216.5765621976391,224.78075121290595,6
740,13.445945945945946,13.435135135135136,28,28,20,0,4,0.07142857142857142,3.0,9.0,135.0,-45.0,45.0,158.55429880674663,161.0166392769633,164.0167466595771,153.48991752020342,155.6938917702427,1
642,13.503115264797508,13.30373831775701,28,28,21,0,12,0.15816326530612246,87.0,-79.0,9.0,135.0,45.0,208.6616003679398,220.7126697276692,211.79473366032212,227.61960881386594,174.51938926990198,7
675,13.49925925925926,13.417777777777777,28,28,30,0,16,0.13520408163265307,3.0,9.0,9.0,81.0,169.0,245.2392658209728,285.3535303050208,230.3126065958764,221.57231591037433,243.71861047261976,4
607,13.385502471169687,13.405271828665569,28,28,28,0,26,0.1096938775510204,3.0,-135.0,169.0,-79.0,171.0,248.36187204941515,214.84094732985702,235.41994211233416,301.94909645393204,241.23750230153735,8
722,13.439058171745152,13.494459833795014,28,28,20,0,6,0.09183673469387756,-3.0,-135.0,161.0,-45.0,169.0,164.5677402220869,155.6938917702427,164.76677350523056,156.60869077688477,181.20160483598968,1
670,13.464179104477612,13.476119402985075,28,28,22,0,9,0.1836734693877551,3.0,9.0,9.0,135.0,169.0,203.19664791801966,252.27702653842937,198.76034304964065,201.48260965269873,160.26661243130985,9
715,13.497902097902099,13.493706293706294,28,28,30,0,19,0.13010204081632654,3.0,-135.0,7.0,-45.0,45.0,210.27830126189605,221.8930055903467,260.5013647399085,182.05593752000968,176.66289719731915,9
628,13.277070063694268,13.39171974522293,28,28,29,0,17,0.14285714285714285,3.0,7.0,9.0,169.0,45.0,222.60587673858947,185.82043178397794,231.08455319940208,231.907139632202,241.61138233877577,0
647,13.438948995363214,13.409582689335394,28,28,26,0,17,0.125,87.0,-71.0,-71.0,83.0,45.0,282.98586416890583,333.5232797580401,276.7538252514586,291.2131594383086,230.4531922278162,3
608,13.381578947368421,13.289473684210526,28,28,30,0,15,0.17857142857142858,3.0,19.0,9.0,171.0,45.0,226.13392454025254,198.81854260108616,270.8311792675569,215.20500087374762,219.68097541861948,0
597,13.299832495812396,13.197654941373534,28,28,33,0,24,0.24744897959183673,5.0,-99.0,9.0,169.0,45.0,231.5119676411704,207.38678516024362,258.3941366060646,235.25516995134552,225.01177884702807,0
712,13.497191011235955,13.438202247191011,28,28,20,0,6,0.0663265306122449,3.0,-135.0,9.0,169.0,169.0,166.63692737269025,161.0627455638844,163.26671981392366,181.20160483598968,161.0166392769633,1
654,13.336391437308869,13.311926605504587,28,28,22,0,16,0.17857142857142858,87.0,-79.0,-9.0,135.0,45.0,251.3812709888587,282.3753426802793,231.03844691248102,290.1198162962979,201.99147806637654,7
610,13.247540983606557,13.48032786885246,28,28,32,0,21,0.20918367346938777,5.0,19.0,9.0,169.0,-171.0,235.20478760382215,204.0687305206603,239.65279575855956,272.2828599007661,224.81476423530262,0
674,13.363501483679526,13.425816023738873,28,28,16,0,17,0.15816326530612246,87.0,9.0,99.0,-71.0,45.0,259.1123109791473,209.59075941028289,265.21467103291553,328.8430146360869,232.80079883730383,5
705,13.46808510638298,13.493617021276595,28,28,20,0,4,0.07397959183673469,3.0,-135.0,9.0,169.0,45.0,166.63692737269025,153.48991752020342,167.83944047499082,181.20160483598968,164.0167466595771,1
714,13.432773109243698,13.4593837535014,28,28,28,0,18,0.09183673469387756,3.0,19.0,9.0,-45.0,169.0,234.12246373934343,232.4609318224621,240.02894256697456,255.87526182656435,208.12471874137265,4
598,13.40133779264214,13.421404682274247,28,28,24,0,15,0.1836734693877551,-3.0,-79.0,7.0,-79.0,161.0,232.13660106573968,292.31996386249665,205.13670462328326,204.38667777762979,226.70305799954897,2
691,13.447178002894356,13.450072358900144,28,28,21,0,21,0.17091836734693877,87.0,-79.0,81.0,-71.0,169.0,275.2216964420506,245.94677125170782,291.53866641744935,337.6082718069697,225.7930762920753,5
671,13.435171385991058,13.347242921013413,28,28,21,0,15,0.14540816326530612,3.0,-79.0,9.0,135.0,45.0,211.6447012393553,231.0142603834322,216.13012257325423,219.52199240814224,179.9124295925925,7
663,13.43288084464555,13.476621417797888,28,28,29,0,11,0.16071428571428573,3.0,-79.0,9.0,135.0,45.0,217.67175928297425,227.78085859551976,209.1685063149468,213.5820520705258,220.15562015090464,9
605,13.414876033057851,13.264462809917354,28,28,21,0,17,0.22193877551020408,87.0,19.0,81.0,-71.0,171.0,275.5284357203256,203.26050412356136,325.79148746786683,338.36056542379964,234.70118586607458,5
671,13.380029806259314,13.320417287630402,28,28,26,0,12,0.10459183673469388,175.0,-109.0,81.0,169.0,169.0,228.60855326407665,188.07051232093826,265.54952885357795,235.61116757354816,225.20300430824207,6
593,13.252951096121416,13.173693086003373,28,28,20,0,15,0.23214285714285715,87.0,45.0,135.0,-79.0,169.0,254.59670959461266,291.2310418533443,199.11003655783028,275.4409596785292,252.60480028874667,3
639,13.503912363067293,13.334898278560251,28,28,27,0,22,0.16581632653061223,87.0,-79.0,9.0,-45.0,45.0,238.29647037420645,267.8892714363886,260.690323429946,230.60988970313184,193.99639692735946,9
662,13.43655589123867,13.358006042296072,28,28,26,0,9,0.12755102040816327,3.0,7.0,9.0,-135.0,45.0,232.5427235537149,261.60738920776464,252.48613441467913,234.3630706589077,181.71429993350802,4
667,13.433283358320839,13.403298350824588,28,28,25,0,16,0.13520408163265307,87.0,-161.0,81.0,-135.0,45.0,229.78977441258402,209.85806683797816,247.8834380740518,266.2569717916451,195.16062094666106,7
621,13.43317230273752,13.21256038647343,28,28,21,0,13,0.14540816326530612,87.0,67.0,9.0,-79.0,81.0,250.4664005970864,280.89720874684457,182.54170366547638,237.11122126485506,301.3154687111696,2
636,13.339622641509434,13.404088050314465,28,28,25,0,15,0.1836734693877551,169.0,-135.0,135.0,135.0,81.0,240.76574276251532,226.74916428647003,253.09104208603966,204.76055781486826,278.46220686268333,6
663,13.493212669683258,13.349924585218703,28,28,27,0,8,0.13520408163265307,3.0,9.0,9.0,-45.0,45.0,217.43000959582918,276.44542073102156,235.51668822852943,184.7144073161218,173.04352210764387,4
700,13.504285714285714,13.415714285714285,28,28,21,0,10,0.12244897959183673,3.0,7.0,9.0,135.0,169.0,201.15012393271087,243.7208772437963,183.57035124701758,189.98878176474474,187.3204854752848,7
655,13.338931297709923,13.413740458015267,28,28,27,0,10,0.14030612244897958,3.0,19.0,9.0,-45.0,45.0,226.24855307148363,245.22093093510318,254.8329610678348,233.1877439904096,171.75257629258678,4
694,13.406340057636887,13.462536023054755,28,28,31,0,14,0.061224489795918366,5.0,19.0,9.0,169.0,169.0,234.29768219714936,244.66064273581918,204.4327840645509,268.96707203235934,219.130229955868,9
578,13.193771626297577,13.282006920415226,28,28,32,0,17,0.1683673469387755,5.0,19.0,7.0,169.0,45.0,234.0566941918814,227.45308484520243,249.60469290613293,238.37394320802684,220.7950558081635,0
626,13.383386581469649,13.468051118210862,28,28,34,0,22,0.1989795918367347,3.0,45.0,7.0,171.0,169.0,254.1791747568675,199.93035621945367,313.38668725711136,276.9581158285399,226.441539722365,4
589,13.252971137521222,13.208828522920204,28,28,34,0,27,0.15051020408163265,5.0,19.0,81.0,169.0,71.0,240.70149657880765,216.29489473424283,239.7553310252662,276.42123420197277,230.33452635374866,0
645,13.328682170542635,13.421705426356588,28,28,27,0,20,0.17091836734693877,87.0,-81.0,83.0,-59.0,79.0,301.5402118871163,293.8814557277685,324.2604674816718,315.9451723145087,272.0737520245163,5
642,13.46417445482866,13.397196261682243,28,28,29,0,17,0.12755102040816327,3.0,19.0,135.0,169.0,45.0,248.11820273242935,206.68286460151126,275.95847207521604,256.3088282300929,253.52264602289736,6
655,13.412213740458014,13.32824427480916,28,28,20,0,9,0.26785714285714285,87.0,-79.0,9.0,-45.0,169.0,206.78068161062697,234.06274082414362,209.59075941028289,200.0538206287046,183.41540557937677,7
675,13.411851851851852,13.477037037037038,28,28,26,0,14,0.1096938775510204,3.0,9.0,9.0,-45.0,45.0,193.2313822419259,232.092060979403,200.26039674094756,177.30635143342948,163.26671981392366,9
